source,relation,target,record_count
ACTION:re - riveted,ACTION_ADDRESSES_ISSUE,FAULT:broken,1
ACTION:readjusted,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,1
ACTION:reamed,ACTION_ADDRESSES_ISSUE,ABN_PROC:ran very rough,1
ACTION:reamed,ACTION_ADDRESSES_ISSUE,ABN_PROC:roughness,1
ACTION:reamed,ACTION_ADDRESSES_ISSUE,ABN_PROC:running very rough,1
ACTION:reamed,ACTION_ADDRESSES_ISSUE,ABN_PROC:shutdown when,1
ACTION:reamed,ACTION_ADDRESSES_ISSUE,FAULT:stuck,1
ACTION:reamed,ACTION_ADDRESSES_ISSUE,ABN_PROC:vibrating,1
ACTION:reaming,ACTION_ADDRESSES_ISSUE,FAULT:stuck,1
ACTION:reaming,ACTION_ADDRESSES_ISSUE,ABN_PROC:vibration,1
ACTION:reassembled,ACTION_ADDRESSES_ISSUE,FAULT:failed,1
ACTION:reassembled,ACTION_ADDRESSES_ISSUE,FAULT:too short,1
ACTION:reasssembled,ACTION_ADDRESSES_ISSUE,FAULT:stuck,1
ACTION:reattached,ACTION_ADDRESSES_ISSUE,FAULT:missing,1
ACTION:reattached,ACTION_ADDRESSES_ISSUE,FAULT:not attached,1
ACTION:reattached,ACTION_ADDRESSES_ISSUE,FAULT:torn,1
ACTION:reconnected,ACTION_ADDRESSES_ISSUE,FAULT:not connected,1
ACTION:refastened,ACTION_ADDRESSES_ISSUE,ABN_PROC:coming off,1
ACTION:reglued,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:reglued,ACTION_ADDRESSES_ISSUE,FAULT:missing,1
ACTION:reinstall,ACTION_ADDRESSES_ISSUE,ABN_PROC:chafing,1
ACTION:reinstall,ACTION_ADDRESSES_ISSUE,FAULT:low,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:bent,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:broken,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,ABN_PROC:coughed often,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:dirty,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:failed,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,ABN_PROC:fell off,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:inoperable,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:no compression,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:not hooked up,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,ABN_PROC:oil leak,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:out of place,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,ABN_PROC:overspeed,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,FAULT:pulled through,1
ACTION:reinstalled,ACTION_ADDRESSES_ISSUE,ABN_PROC:vibration,1
ACTION:removed,ACTION_ADDRESSES_ISSUE,FAULT:chafed,1
ACTION:removed,ACTION_ADDRESSES_ISSUE,FAULT:dirty,1
ACTION:repair,ACTION_ADDRESSES_ISSUE,FAULT:sheared,1
ACTION:repaired,ACTION_ADDRESSES_ISSUE,FAULT:broken,1
ACTION:repaired,ACTION_ADDRESSES_ISSUE,FAULT:crack,1
ACTION:repaired,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:repaired,ACTION_ADDRESSES_ISSUE,FAULT:stripped,1
ACTION:repla,ACTION_ADDRESSES_ISSUE,FAULT:failed,1
ACTION:repla,ACTION_ADDRESSES_ISSUE,FAULT:too short,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:backfired,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:bounces,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:broke,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:chafed,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:collecting,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:corroded,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:cracks,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:deteriorated,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:dirty,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:drops to zero,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:excessive fretting,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:falling apart,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:fell off,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:fluctuating,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:gouge,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:kinked,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:leakage,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaky,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:lost,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:moves erratically,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:nicked,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:no tem,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:not attached,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:not sealing,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:oil leak,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:partial power loss,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:pulling through,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:ran consistently rough,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:ran rough,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:ran very rough,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:red x,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:rubbing,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:run rough momentarily,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:running rough,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:runs rough,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:seepage,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:sheared off,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:sloppy,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:split,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:sputtering,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:squeezed out,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ACTION:stripped,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:timed out,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:too long,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:too short,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:torn loose,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:unseated,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:very rough,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:weak,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,FAULT:wear,1
ACTION:replaced,ACTION_ADDRESSES_ISSUE,ABN_PROC:will not make enough,1
ACTION:replacement,ACTION_ADDRESSES_ISSUE,ABN_PROC:came into cont,1
ACTION:replacement,ACTION_ADDRESSES_ISSUE,FAULT:cracked,1
ACTION:replacement,ACTION_ADDRESSES_ISSUE,FAULT:damaged,1
ACTION:replacement,ACTION_ADDRESSES_ISSUE,FAULT:low,1
ACTION:replacement,ACTION_ADDRESSES_ISSUE,FAULT:missing,1
ACTION:repositioned,ACTION_ADDRESSES_ISSUE,FAULT:chafed,1
ACTION:repositioned,ACTION_ADDRESSES_ISSUE,FAULT:elongated,1
ACTION:repositioned,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,1
ACTION:repositioned,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:repositioned,ACTION_ADDRESSES_ISSUE,ABN_PROC:wearing,1
ACTION:repositioning,ACTION_ADDRESSES_ISSUE,FAULT:broke,1
ACTION:rerouted,ACTION_ADDRESSES_ISSUE,FAULT:hung up,1
ACTION:resafetied,ACTION_ADDRESSES_ISSUE,FAULT:broken,1
ACTION:resafetied,ACTION_ADDRESSES_ISSUE,ABN_PROC:chafing,1
ACTION:resafetied,ACTION_ADDRESSES_ISSUE,ABN_PROC:chafing through,1
ACTION:resafety wired,ACTION_ADDRESSES_ISSUE,FAULT:missing,1
ACTION:resealed,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:resealed,ACTION_ADDRESSES_ISSUE,ABN_PROC:seeping,1
ACTION:resecured,ACTION_ADDRESSES_ISSUE,FAULT:not secured,1
ACTION:resecured,ACTION_ADDRESSES_ISSUE,FAULT:out of place,1
ACTION:resecured,ACTION_ADDRESSES_ISSUE,FAULT:pulled through,1
ACTION:resecured,ACTION_ADDRESSES_ISSUE,ABN_PROC:rubbing,1
ACTION:resecured,ACTION_ADDRESSES_ISSUE,FAULT:sheared,1
ACTION:resecured,ACTION_ADDRESSES_ISSUE,ACTION:unsecured,1
ACTION:resecured,ACTION_ADDRESSES_ISSUE,ABN_PROC:unsupported,1
ACTION:reset,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,1
ACTION:reswaged,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:reswedged,ACTION_ADDRESSES_ISSUE,ABN_PROC:leak,1
ACTION:rethreaded,ACTION_ADDRESSES_ISSUE,FAULT:broken,1
ACTION:retightened,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:retimed,ACTION_ADDRESSES_ISSUE,ABN_PROC:idles very irratically,1
ACTION:riveted,ACTION_ADDRESSES_ISSUE,FAULT:broken,1
ACTION:riveted,ACTION_ADDRESSES_ISSUE,FAULT:cracked,1
ACTION:rotated,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,1
ACTION:rotated,ACTION_ADDRESSES_ISSUE,ABN_PROC:weeping,1
ACTION:rtv ' ed,ACTION_ADDRESSES_ISSUE,FAULT:wear marks,1
ACTION:safetied,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:sealed,ACTION_ADDRESSES_ISSUE,ABN_PROC:hoisting loop,1
ACTION:sealed,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:sealed,ACTION_ADDRESSES_ISSUE,FAULT:missing,1
ACTION:sealed,ACTION_ADDRESSES_ISSUE,ABN_PROC:oil leak,1
ACTION:sealed,ACTION_ADDRESSES_ISSUE,ABN_PROC:seeping,1
ACTION:sealed,ACTION_ADDRESSES_ISSUE,ABN_PROC:wearing,1
ACTION:seasonal adjustment,ACTION_ADDRESSES_ISSUE,ABN_PROC:idles extremely rough,1
ACTION:secure,ACTION_ADDRESSES_ISSUE,ABN_PROC:rubbing,1
ACTION:secured,ACTION_ADDRESSES_ISSUE,FAULT:kinked,1
ACTION:secured,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,1
ACTION:secured,ACTION_ADDRESSES_ISSUE,FAULT:missing,1
ACTION:secured,ACTION_ADDRESSES_ISSUE,FAULT:not removed,1
ACTION:secured,ACTION_ADDRESSES_ISSUE,FAULT:not secured,1
ACTION:secured,ACTION_ADDRESSES_ISSUE,FAULT:pulled through,1
ACTION:secured,ACTION_ADDRESSES_ISSUE,ACTION:unsecured,1
ACTION:serviced,ACTION_ADDRESSES_ISSUE,ABN_PROC:leak,1
ACTION:serviced,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,1
ACTION:serviced,ACTION_ADDRESSES_ISSUE,ABN_PROC:roughness,1
ACTION:serviced,ACTION_ADDRESSES_ISSUE,ABN_PROC:shaking,1
ACTION:staked,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaking,1
ACTION:started creating,ACTION_ADDRESSES_ISSUE,FAULT:cracked,1
ACTION:started grinding,ACTION_ADDRESSES_ISSUE,FAULT:low,1
ACTION:started installation,ACTION_ADDRESSES_ISSUE,ABN_PROC:runs cold,1
ACTION:started installation,ACTION_ADDRESSES_ISSUE,ABN_PROC:shakes violently,1
ACTION:started removing,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:stop drilled,ACTION_ADDRESSES_ISSUE,FAULT:torn,1
ACTION:straightened,ACTION_ADDRESSES_ISSUE,FAULT:bent,1
ACTION:swapped,ACTION_ADDRESSES_ISSUE,FAULT:cracked,1
ACTION:swedged,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaks,1
ACTION:tighten,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,ABN_PROC:backed off,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,ABN_PROC:leak,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,FAULT:not hooked up,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,ABN_PROC:oil leak,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,ABN_PROC:rubbing,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,FAULT:sheared,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,FAULT:slightly loose,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,ABN_PROC:won ' t tighten,1
ACTION:tightened,ACTION_ADDRESSES_ISSUE,ABN_PROC:would not stay open,1
ACTION:tightening,ACTION_ADDRESSES_ISSUE,ABN_PROC:leaks,1
ACTION:tightening,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:torque sealed,ACTION_ADDRESSES_ISSUE,FAULT:no torque seal,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,ABN_PROC:air coming out exhaus,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,FAULT:cracked,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,FAULT:failed,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,ABN_PROC:hoisting loop,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,FAULT:loose,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,FAULT:low,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,FAULT:metal found in oil,1
ACTION:torqued,ACTION_ADDRESSES_ISSUE,FAULT:no compression,1
ACTION:tried making several idle mixture adjustments,ACTION_ADDRESSES_ISSUE,ABN_PROC:idles very irratically,1
ACTION:tried stacking,ACTION_ADDRESSES_ISSUE,FAULT:low,1
ACTION:trimmed,ACTION_ADDRESSES_ISSUE,ABN_PROC:does not align,1
ACTION:unkinked,ACTION_ADDRESSES_ISSUE,FAULT:kinked,1
ACTION:unkinked,ACTION_ADDRESSES_ISSUE,FAULT:not secured,1
ACTION:adjusted,ACTION_FOLLOWS_REFERENCE,REFERENCE:hmi,1
ACTION:began,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming,1
ACTION:began insp,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming,1
ACTION:break - in flight,ACTION_FOLLOWS_REFERENCE,REFERENCE:cylinder chapter,1
ACTION:change,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul manual,1
ACTION:completed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming,1
ACTION:completed insp,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming,1
ACTION:complied,ACTION_FOLLOWS_REFERENCE,REFERENCE:ad e 2,1
ACTION:complied,ACTION_FOLLOWS_REFERENCE,REFERENCE:ad e 2015 - 19 - 07,1
ACTION:complied,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming 369 m,1
ACTION:complied,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming insp,1
ACTION:connected,ACTION_FOLLOWS_REFERENCE,REFERENCE:rolls royce maintenance manual,1
ACTION:corrosion prevention,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming operations manual,1
ACTION:corrosion protection,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming operations manual,1
ACTION:cylinder installation,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul manual,1
ACTION:dressed out nick,ACTION_FOLLOWS_REFERENCE,REFERENCE:main,1
ACTION:filter insp,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming service instruction 1492 d,1
ACTION:insp,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming,1
ACTION:install,ACTION_FOLLOWS_REFERENCE,REFERENCE:maintenance manual,1
ACTION:installation,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul m,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycom,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming direct drive over,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul manual,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:paragraph 4 - 53,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:se standard reference material,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:se standard reference material 51,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:se standard reference material 51 - 40 - 0,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:standard reference material 51,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:standard reference material chapter 51 - 71,1
ACTION:installed,ACTION_FOLLOWS_REFERENCE,REFERENCE:structural r,1
ACTION:oil change,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming service instruction 1492 d,1
ACTION:performed,ACTION_FOLLOWS_REFERENCE,REFERENCE:fouled plug procedure,1
ACTION:performed,ACTION_FOLLOWS_REFERENCE,REFERENCE:service instruction 388 c,1
ACTION:preserved,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming operations manual,1
ACTION:ran,ACTION_FOLLOWS_REFERENCE,REFERENCE:engine start checklist,1
ACTION:reinstalled,ACTION_FOLLOWS_REFERENCE,REFERENCE:maintenance man,1
ACTION:removed,ACTION_FOLLOWS_REFERENCE,REFERENCE:direct drive overhau,1
ACTION:removed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming di,1
ACTION:removed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming dir,1
ACTION:removed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul,1
ACTION:removed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul manual,1
ACTION:removed,ACTION_FOLLOWS_REFERENCE,REFERENCE:se standard reference material 51 - 40 - 0,1
ACTION:repair,ACTION_FOLLOWS_REFERENCE,REFERENCE:maintenance man,1
ACTION:repaired,ACTION_FOLLOWS_REFERENCE,"REFERENCE:chapter 4 , sec 5",1
ACTION:repaired,ACTION_FOLLOWS_REFERENCE,REFERENCE:standard reference material,1
ACTION:replaced,ACTION_FOLLOWS_REFERENCE,REFERENCE:direct drive overhau,1
ACTION:replaced,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming di,1
ACTION:replaced,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming dir,1
ACTION:replaced,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul,1
ACTION:replaced,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul manual,1
ACTION:replacement,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming direct drive,1
ACTION:rerigged,ACTION_FOLLOWS_REFERENCE,REFERENCE:hmi,1
ACTION:reswaged,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul,1
ACTION:reswaged,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul manual,1
ACTION:reswedged,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul,1
ACTION:reswedged,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul manual,1
ACTION:reviewed,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming,1
ACTION:riveted,ACTION_FOLLOWS_REFERENCE,REFERENCE:standard reference material,1
ACTION:riveted,ACTION_FOLLOWS_REFERENCE,REFERENCE:standard reference material 51,1
ACTION:secured,ACTION_FOLLOWS_REFERENCE,REFERENCE:tywrap,1
ACTION:started assembly,ACTION_FOLLOWS_REFERENCE,REFERENCE:direct drive manual,1
ACTION:swedged,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming direct drive manual,1
ACTION:swedged,ACTION_FOLLOWS_REFERENCE,REFERENCE:lycoming overhaul,1
ACTION:tried,ACTION_FOLLOWS_REFERENCE,REFERENCE:cold start checklist,1
ACTION:tried,ACTION_FOLLOWS_REFERENCE,REFERENCE:fouled plug procedure,1
ACTION:accessed,ACTION_INVESTIGATES_ISSUE,ABN_PROC:broke off,1
ACTION:adjusted,ACTION_INVESTIGATES_ISSUE,ABN_PROC:unusually rough,1
ACTION:analyzed,ACTION_INVESTIGATES_ISSUE,ABN_PROC:momentary overspeed,1
ACTION:analyzed,ACTION_INVESTIGATES_ISSUE,ABN_PROC:oversped,1
ACTION:assembled,ACTION_INVESTIGATES_ISSUE,ABN_PROC:roughness,1
ACTION:attempted staking,ACTION_INVESTIGATES_ISSUE,FAULT:low,1
ACTION:attempted to stake,ACTION_INVESTIGATES_ISSUE,ABN_PROC:sticking,1
ACTION:baffle checks,ACTION_INVESTIGATES_ISSUE,FAULT:loose,1
ACTION:began,ACTION_INVESTIGATES_ISSUE,FAULT:tight,1
ACTION:began,ACTION_INVESTIGATES_ISSUE,ABN_PROC:vibrations,1
ACTION:began insp,ACTION_INVESTIGATES_ISSUE,ABN_PROC:overspeed,1
ACTION:began install,ACTION_INVESTIGATES_ISSUE,ABN_PROC:unusually rough,1
ACTION:began visual insp,ACTION_INVESTIGATES_ISSUE,ABN_PROC:collecting,1
ACTION:bore scoped,ACTION_INVESTIGATES_ISSUE,ABN_PROC:running rough,1
ACTION:borescop,ACTION_INVESTIGATES_ISSUE,ABN_PROC:does not run,1
ACTION:borescop,ACTION_INVESTIGATES_ISSUE,ABN_PROC:very rough,1
ACTION:borescoped,ACTION_INVESTIGATES_ISSUE,FAULT:burned,1
ACTION:borescoped,ACTION_INVESTIGATES_ISSUE,ABN_PROC:running rough,1
ACTION:borescoped,ACTION_INVESTIGATES_ISSUE,ABN_PROC:would intermittently lose,1
ACTION:change,ACTION_INVESTIGATES_ISSUE,FAULT:cracked,1
ACTION:chased threads,ACTION_INVESTIGATES_ISSUE,ABN_PROC:leaking,1
ACTION:chased threads,ACTION_INVESTIGATES_ISSUE,FAULT:low,1
ACTION:check,ACTION_INVESTIGATES_ISSUE,FAULT:chafed,1
ACTION:check,ACTION_INVESTIGATES_ISSUE,ABN_PROC:leak,1
ACTION:check,ACTION_INVESTIGATES_ISSUE,FAULT:metal found in oil,1
ACTION:check,ACTION_INVESTIGATES_ISSUE,FAULT:stuck,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:backfired,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,FAULT:bent,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:choked,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:coughed often,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,FAULT:failed,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,FAULT:high,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,FAULT:low,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,FAULT:no egt,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,FAULT:no tem,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:oil leak,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:overspeed,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:partial power loss,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:roughness,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:run rough,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:running rough,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:runs rough,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:smoking,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,FAULT:stuck,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:vibrated,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:would not increase,1
ACTION:checked,ACTION_INVESTIGATES_ISSUE,ABN_PROC:wouldn ' t start,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:co level high warning came on,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:die,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,FAULT:fails,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,FAULT:low,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,FAULT:no rise,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,FAULT:not hitting,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:quit,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:reduction in power,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:rough vibra,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:roughness,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:rpm dropped,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:shuttered,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:sput,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:sputtering noise,1
ACTION:checks,ACTION_INVESTIGATES_ISSUE,ABN_PROC:would quit,1
ACTION:clearance check,ACTION_INVESTIGATES_ISSUE,FAULT:bad compression,1
ACTION:clearance check,ACTION_INVESTIGATES_ISSUE,FAULT:cracked,1
ACTION:clearance check,ACTION_INVESTIGATES_ISSUE,FAULT:stuck,1
ACTION:completed,ACTION_INVESTIGATES_ISSUE,ABN_PROC:backfiring,1
ACTION:completed,ACTION_INVESTIGATES_ISSUE,ABN_PROC:power reduc,1
ACTION:completed,ACTION_INVESTIGATES_ISSUE,ABN_PROC:started running rough,1
ACTION:completed insp,ACTION_INVESTIGATES_ISSUE,ABN_PROC:overspeed,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,FAULT:crack,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,FAULT:cracked,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,ABN_PROC:exceeded,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,ABN_PROC:leaks,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,FAULT:low,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,ABN_PROC:oversped,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,ABN_PROC:partial power loss,1
ACTION:complied,ACTION_INVESTIGATES_ISSUE,ABN_PROC:rough running,1
