source,relation,target,record_count
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:fuel injector nozzles,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:intake gasket,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:lifters,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:mating surfaces,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:paint,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:plug,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:rocker covers,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:screen,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:silicone gaskets,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:spark,2
ACTION:cleaned,ACTION_ON_ITEM,MAINT_ITEM:tube,2
ACTION:completed assembly,ACTION_ON_ITEM,MAINT_ITEM:baffles,2
ACTION:completed install,ACTION_ON_ITEM,MAINT_ITEM:baffles,2
ACTION:completed install,ACTION_ON_ITEM,MAINT_ITEM:baffling,2
ACTION:completed install,ACTION_ON_ITEM,MAINT_ITEM:exhaust,2
ACTION:completed install,ACTION_ON_ITEM,MAINT_ITEM:intake,2
ACTION:completed installation,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:completed installation,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:completed reassembly,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:completed removal,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:compression check,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,2
ACTION:compressions,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:connected,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:connected,ACTION_ON_ITEM,MAINT_ITEM:wiring,2
ACTION:corrosion prevention,ACTION_ON_ITEM,MAINT_ITEM:engines,2
ACTION:disassembled,ACTION_ON_ITEM,MAINT_ITEM:baffles,2
ACTION:disassembled,ACTION_ON_ITEM,MAINT_ITEM:exhaust valves,2
ACTION:disconnected,ACTION_ON_ITEM,MAINT_ITEM:baffle seal,2
ACTION:disconnected,ACTION_ON_ITEM,MAINT_ITEM:oil pressure line,2
ACTION:disconnected,ACTION_ON_ITEM,MAINT_ITEM:oil return line,2
ACTION:down,ACTION_ON_ITEM,MAINT_ITEM:screws,2
ACTION:drained,ACTION_ON_ITEM,MAINT_ITEM:lifters,2
ACTION:dressed,ACTION_ON_ITEM,MAINT_ITEM:propeller,2
ACTION:drilled out,ACTION_ON_ITEM,MAINT_ITEM:rivet,2
ACTION:fabricated,ACTION_ON_ITEM,MAINT_ITEM:doubler,2
ACTION:finished installation,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:finished installing,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:finished reaming,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve guides,2
ACTION:fitted,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,2
ACTION:fitted,ACTION_ON_ITEM,MAINT_ITEM:rings,2
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:screw,2
ACTION:further inspection,ACTION_ON_ITEM,MAINT_ITEM:baffle,2
ACTION:ground,ACTION_ON_ITEM,MAINT_ITEM:intake valve,2
ACTION:ground . ran,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:ground run,ACTION_ON_ITEM,MAINT_ITEM:cowling,2
ACTION:ground run,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:ground run,ACTION_ON_ITEM,MAINT_ITEM:engines,2
ACTION:ground run,ACTION_ON_ITEM,MAINT_ITEM:magneto,2
ACTION:hand spun,ACTION_ON_ITEM,MAINT_ITEM:propeller,2
ACTION:honed,ACTION_ON_ITEM,MAINT_ITEM:cylinders,2
ACTION:idle mixture check,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:idle mixture check,ACTION_ON_ITEM,MAINT_ITEM:magneto,2
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:data,2
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:engines,2
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:oil cooler line,2
ACTION:installation,ACTION_ON_ITEM,MAINT_ITEM:quick drain,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle plug patch,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle rod,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle tab,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle tie rod,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle tie wire,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffling,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:barrel nut,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:bolts,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:brace,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:buttons,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:chafe tape,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:cowl seal,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:cowling,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:doubler plate,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:exhaust,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:exhaust stack,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:filter,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fresh gasket,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fuel,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:injector,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:injector line,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake tubes,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intercylinder baffle,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intercylinder baffling,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:necessary parts,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil cooler,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:propeller,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:push rod tube,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:quick drain,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rocker cover gaskets,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rtv silicone,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:spark plugs,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tie rod,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tie wire,2
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:wiring,2
ACTION:lapped,ACTION_ON_ITEM,MAINT_ITEM:intake valve,2
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:magneto,2
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:oil cooler,2
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:oil return line,2
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:rocker covers,2
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:rocker gasket,2
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:seal,2
ACTION:leak checked,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:leak checked,ACTION_ON_ITEM,MAINT_ITEM:hoses,2
ACTION:leak checked,ACTION_ON_ITEM,MAINT_ITEM:valves,2
ACTION:loosened,ACTION_ON_ITEM,MAINT_ITEM:oil cooler,2
ACTION:magneto checks,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:maintenance flight,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:mixture check,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:mixture check,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:odegaard,ACTION_ON_ITEM,MAINT_ITEM:wings,2
ACTION:operations check,ACTION_ON_ITEM,MAINT_ITEM:egt,2
ACTION:operations checked,ACTION_ON_ITEM,MAINT_ITEM:engines,2
ACTION:overspeed inspection,ACTION_ON_ITEM,MAINT_ITEM:valve train,2
ACTION:positioned too,ACTION_ON_ITEM,MAINT_ITEM:oil filte,2
ACTION:prepped,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:preserved,ACTION_ON_ITEM,MAINT_ITEM:cylinders,2
ACTION:ran,ACTION_ON_ITEM,MAINT_ITEM:engines,2
ACTION:ran,ACTION_ON_ITEM,MAINT_ITEM:ver,2
ACTION:reamed,ACTION_ON_ITEM,MAINT_ITEM:cylinders,2
ACTION:reamed,ACTION_ON_ITEM,MAINT_ITEM:exhaust guide,2
ACTION:reamed,ACTION_ON_ITEM,MAINT_ITEM:exhaust guides,2
ACTION:reamed,ACTION_ON_ITEM,MAINT_ITEM:exhaust valves,2
ACTION:reattached,ACTION_ON_ITEM,MAINT_ITEM:bracket,2
ACTION:reattached,ACTION_ON_ITEM,MAINT_ITEM:rubber baffle seal,2
ACTION:rechecked,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:recrimped,ACTION_ON_ITEM,MAINT_ITEM:staples,2
ACTION:reindexed,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:reinstall,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:baffle screw,2
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:baffles,2
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:lifters,2
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:push rods,2
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:rockers,2
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:baffle,2
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:adel clamps,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:anchor assembly,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:anchor standby assembly,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle brace,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle bracket,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:core engine,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cork gasket,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cover gasket,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:covers,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:crankshaft,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:data card,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:engine assembly,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust push rod,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust va,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fdm card,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:flywheel,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fuel injector nozzles,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:hardware,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:injector nozzles,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake pipe,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:line,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil drain line,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil line,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil lines,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil return,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:p3 filter,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:piston assembly,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:pistons,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rod tube seals,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:ring gear,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rivnut,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker cover gask,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker covers gaskets,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:safety wire,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:seals,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:starter,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:thrust buttons,2
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:wires,2
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:baffling,2
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:hole,2
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:seal,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:anchor assembly,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:anchor standby assembly,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle bracket,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle button,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle buttons,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle rod,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle section,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:button plugs,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cover gasket,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:covers,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:fuel pump,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:grommet,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:inner,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:line,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:lines,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:lock nuts,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:nut,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:nuts,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:oil drain line,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:oil seal,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:pop rivet,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:primer line,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:primer line sleeve,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:push rod tube seals,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:push rods,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:rivnut,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:rocker box gasket,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:rocker cover gask,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:rocker covers gaskets,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:rocker shaft,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:section,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:thrust buttons,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:tie rods,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:tube,2
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:valve,2
ACTION:replaced completed install,ACTION_ON_ITEM,MAINT_ITEM:baffling,2
ACTION:replaced completed install,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:replaced completed install,ACTION_ON_ITEM,MAINT_ITEM:exhaust,2
ACTION:replaced completed install,ACTION_ON_ITEM,MAINT_ITEM:intake,2
ACTION:replaced completed install,ACTION_ON_ITEM,MAINT_ITEM:lines,2
ACTION:replacement,ACTION_ON_ITEM,MAINT_ITEM:baffle plug,2
ACTION:replacement,ACTION_ON_ITEM,MAINT_ITEM:baffle seal,2
ACTION:replacement,ACTION_ON_ITEM,MAINT_ITEM:propeller strike,2
ACTION:replacement,ACTION_ON_ITEM,MAINT_ITEM:rocker cover gasket,2
ACTION:repositioned,ACTION_ON_ITEM,MAINT_ITEM:clamps,2
ACTION:repositioned,ACTION_ON_ITEM,MAINT_ITEM:drain tube,2
ACTION:repositioned,ACTION_ON_ITEM,MAINT_ITEM:oil cooler line,2
ACTION:repositioned,ACTION_ON_ITEM,MAINT_ITEM:oil cooler oil line,2
ACTION:repositioned,ACTION_ON_ITEM,MAINT_ITEM:oil return line,2
ACTION:repositioned,ACTION_ON_ITEM,MAINT_ITEM:tie rod,2
ACTION:repositioned,ACTION_ON_ITEM,MAINT_ITEM:wire,2
ACTION:rerouted,ACTION_ON_ITEM,MAINT_ITEM:baffle,2
ACTION:resafetied,ACTION_ON_ITEM,MAINT_ITEM:oil filler tube,2
ACTION:rescured,ACTION_ON_ITEM,MAINT_ITEM:baffle seal,2
ACTION:resealed,ACTION_ON_ITEM,MAINT_ITEM:bolt,2
ACTION:resealed,ACTION_ON_ITEM,MAINT_ITEM:bolts,2
ACTION:researched,ACTION_ON_ITEM,MAINT_ITEM:fdm card data,2
ACTION:reseat,ACTION_ON_ITEM,MAINT_ITEM:seal,2
ACTION:resecured,ACTION_ON_ITEM,MAINT_ITEM:baffle material,2
ACTION:resecured,ACTION_ON_ITEM,MAINT_ITEM:cowl seal,2
ACTION:resecured,ACTION_ON_ITEM,MAINT_ITEM:wiring,2
ACTION:restarted,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:reswaged,ACTION_ON_ITEM,MAINT_ITEM:tube,2
ACTION:riveted,ACTION_ON_ITEM,MAINT_ITEM:like materials,2
ACTION:rotated,ACTION_ON_ITEM,MAINT_ITEM:push rod tube,2
ACTION:rotated,ACTION_ON_ITEM,MAINT_ITEM:seal,2
ACTION:run,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:safetied,ACTION_ON_ITEM,MAINT_ITEM:bolt,2
ACTION:safetied,ACTION_ON_ITEM,MAINT_ITEM:propeller,2
ACTION:sealed,ACTION_ON_ITEM,MAINT_ITEM:baffle,2
ACTION:sealed,ACTION_ON_ITEM,MAINT_ITEM:control cable,2
ACTION:sealed,ACTION_ON_ITEM,MAINT_ITEM:electrical harness,2
ACTION:sealed,ACTION_ON_ITEM,MAINT_ITEM:seal,2
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:oil lines,2
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:pop rivet,2
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:rivets,2
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:seals,2
ACTION:secured,ACTION_ON_ITEM,MAINT_ITEM:wiring,2
ACTION:separated,ACTION_ON_ITEM,MAINT_ITEM:baffle,2
ACTION:separated,ACTION_ON_ITEM,MAINT_ITEM:drain line,2
ACTION:serviced,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:set,ACTION_ON_ITEM,MAINT_ITEM:alternator belt,2
ACTION:staked,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:staked,ACTION_ON_ITEM,MAINT_ITEM:exhaust,2
ACTION:staked,ACTION_ON_ITEM,MAINT_ITEM:intake valve,2
ACTION:start assist,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:started,ACTION_ON_ITEM,MAINT_ITEM:both engines,2
ACTION:started to remove,ACTION_ON_ITEM,MAINT_ITEM:baffles,2
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:baffle bracket,2
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:baffle corner,2
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:baffle patch,2
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:engine baffling,2
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:oil cooler flange,2
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:outer baffling,2
ACTION:stop drilled,ACTION_ON_ITEM,MAINT_ITEM:patch,2
ACTION:straightened,ACTION_ON_ITEM,MAINT_ITEM:baffle,2
ACTION:swedged,ACTION_ON_ITEM,MAINT_ITEM:intake tube,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:baffle,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:baffle connecting rod,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:dipstick tube,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:drain line,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:hardware,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:nuts,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:rocker covers,2
ACTION:tightened,ACTION_ON_ITEM,MAINT_ITEM:tie rod,2
ACTION:tightened down,ACTION_ON_ITEM,MAINT_ITEM:screws,2
ACTION:time change,ACTION_ON_ITEM,MAINT_ITEM:oil cooler,2
ACTION:torqued,ACTION_ON_ITEM,MAINT_ITEM:case,2
ACTION:torqued,ACTION_ON_ITEM,MAINT_ITEM:engine,2
ACTION:torqued,ACTION_ON_ITEM,MAINT_ITEM:hold downs,2
ACTION:torqued,ACTION_ON_ITEM,MAINT_ITEM:propeller,2
ACTION:torqued,ACTION_ON_ITEM,MAINT_ITEM:spark plugs,2
ACTION:verified,ACTION_ON_ITEM,MAINT_ITEM:cylinder,2
ACTION:warmed,ACTION_ON_ITEM,MAINT_ITEM:aircraft,2
ACTION:applied,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no damage noted,2
ACTION:check,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no further action requir,2
ACTION:check,ACTION_RESULTS_IN_OUTCOME,OUTCOME:ok,2
ACTION:ground run,ACTION_RESULTS_IN_OUTCOME,OUTCOME:good,2
ACTION:ground run,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no defects,2
ACTION:idle mixture check,ACTION_RESULTS_IN_OUTCOME,OUTCOME:good,2
ACTION:magnetos check,ACTION_RESULTS_IN_OUTCOME,OUTCOME:good,2
ACTION:mixture check,ACTION_RESULTS_IN_OUTCOME,OUTCOME:good,2
ACTION:operations,ACTION_RESULTS_IN_OUTCOME,OUTCOME:ok,2
ACTION:operations check,ACTION_RESULTS_IN_OUTCOME,OUTCOME:could not duplicate discrepancy,2
ACTION:operations check,ACTION_RESULTS_IN_OUTCOME,OUTCOME:goo,2
ACTION:ran,ACTION_RESULTS_IN_OUTCOME,OUTCOME:could not duplicate problem,2
ACTION:ran,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no leaks noted,2
ACTION:replaced,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no damage noted,2
ACTION:run up,ACTION_RESULTS_IN_OUTCOME,OUTCOME:ok,2
ACTION:staked,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no affect,2
ACTION:staked,ACTION_RESULTS_IN_OUTCOME,OUTCOME:no change,2
ACTION:applied,ACTION_USES_ITEM,MAINT_ITEM:black silicone,2
ACTION:fabricated,ACTION_USES_ITEM,MAINT_ITEM:like,2
ACTION:fabricated,ACTION_USES_ITEM,MAINT_ITEM:like mater,2
ACTION:fabricated,ACTION_USES_ITEM,MAINT_ITEM:like materials,2
ACTION:fabricated,ACTION_USES_ITEM,MAINT_ITEM:patch,2
ACTION:filled,ACTION_USES_ITEM,MAINT_ITEM:rtv,2
ACTION:installed,ACTION_USES_ITEM,MAINT_ITEM:chafe tape,2
ACTION:installed,ACTION_USES_ITEM,MAINT_ITEM:chafe wrap,2
ACTION:installed,ACTION_USES_ITEM,MAINT_ITEM:rtv silicone,2
ACTION:repaired,ACTION_USES_ITEM,MAINT_ITEM:patch,2
ACTION:serviced,ACTION_USES_ITEM,TECH_OBS:eight quarts,2
ACTION:serviced,ACTION_USES_ITEM,MAINT_ITEM:oil,2
MAINT_ITEM:back baffle bracket,HAS_LOCATION,LOC:right-hand,2
MAINT_ITEM:backbaffle,HAS_LOCATION,LOC:left-hand,2
MAINT_ITEM:backbaffle,HAS_LOCATION,LOC:number four,2
MAINT_ITEM:backbone bolt,HAS_LOCATION,LOC:right-hand,2
MAINT_ITEM:baffle,HAS_LOCATION,LOC:forward inboard,2
MAINT_ITEM:baffle,HAS_LOCATION,LOC:number four side,2
MAINT_ITEM:baffle,HAS_LOCATION,MAINT_ITEM:upper,2
MAINT_ITEM:baffle,HAS_LOCATION,LOC:upper,2
MAINT_ITEM:baffle access hole,HAS_LOCATION,LOC:left-hand,2
MAINT_ITEM:baffle bracket,HAS_LOCATION,LOC:number four,2
MAINT_ITEM:baffle brackets,HAS_LOCATION,LOC:aft,2
MAINT_ITEM:baffle brackets,HAS_LOCATION,LOC:number three,2
MAINT_ITEM:baffle button,HAS_LOCATION,LOC:one,2
MAINT_ITEM:baffle button plug,HAS_LOCATION,LOC:left-hand,2
MAINT_ITEM:baffle cylinder,HAS_LOCATION,LOC:number three,2
MAINT_ITEM:baffle material,HAS_LOCATION,LOC:forward,2
MAINT_ITEM:baffle mount screw,HAS_LOCATION,LOC:rear,2
MAINT_ITEM:baffle mount screw,HAS_LOCATION,LOC:right-hand,2
MAINT_ITEM:baffle patch,HAS_LOCATION,LOC:above,2
MAINT_ITEM:baffle plug,HAS_LOCATION,LOC:right-hand side,2
MAINT_ITEM:baffle plug hole,HAS_LOCATION,LOC:number four,2
MAINT_ITEM:baffle plug holes,HAS_LOCATION,LOC:side,2
MAINT_ITEM:baffle plugs,HAS_LOCATION,LOC:left and right,2
MAINT_ITEM:baffle rivet head,HAS_LOCATION,LOC:right-hand,2
MAINT_ITEM:baffle rod,HAS_LOCATION,LOC:left-hand,2
MAINT_ITEM:baffle screw,HAS_LOCATION,LOC:above,2
MAINT_ITEM:baffle screw,HAS_LOCATION,LOC:back,2
MAINT_ITEM:baffle screw,HAS_LOCATION,LOC:left,2
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:left side,2
MAINT_ITEM:baffle seal,HAS_LOCATION,LOC:right side,2
MAINT_ITEM:baffle seals,HAS_LOCATION,LOC:forward,2
MAINT_ITEM:baffle seals,HAS_LOCATION,LOC:right-hand side,2
MAINT_ITEM:baffle support,HAS_LOCATION,LOC:left-hand,2
MAINT_ITEM:baffle support,HAS_LOCATION,LOC:number three,2
MAINT_ITEM:baffle support,HAS_LOCATION,LOC:right-hand,2
MAINT_ITEM:baffle support bracket,HAS_LOCATION,LOC:aft,2
MAINT_ITEM:baffle support bracket,HAS_LOCATION,LOC:rear,2
MAINT_ITEM:baffle tie,HAS_LOCATION,LOC:outboard,2
MAINT_ITEM:baffle tie rod,HAS_LOCATION,LOC:left-hand side,2
MAINT_ITEM:baffle tie rod,HAS_LOCATION,LOC:lower,2
MAINT_ITEM:baffle tie rod,HAS_LOCATION,LOC:number one and number three,2
MAINT_ITEM:baffle tie rods,HAS_LOCATION,LOC:left-hand,2
